TYPE	Proliferation	Invasion	Metastasis	Migration	DNA_Repair	Apoptosis	Nodes	Node1	Node2	mutant1	mutant2	gene1	gene2
DOUBLE	0.0405296100000001	0.0606769699999994	0.1319791	0.1851767	-0.0012	-0.1113111	GADD45_ko__mTORC2_oe	GADD45_ko	mTORC2_oe	KO	OE	GADD45	mTORC2
DOUBLE	2.2423382	-0.3589413	0.086014	0.10339354	-0.004	0.0339880000000001	GADD45_ko__MXI1_ko	GADD45_ko	MXI1_ko	KO	KO	GADD45	MXI1
DOUBLE	-4.014	1.38970565	0.5838563	0.6928793	0.0268	-0.0514820499999998	GADD45_ko__MXI1_oe	GADD45_ko	MXI1_oe	KO	OE	GADD45	MXI1
DOUBLE	-0.41811396	0.0287482399999996	0.0428140000000004	0.0136315399999996	0.0296	0.0862701000000001	GADD45_ko__MYC_ko	GADD45_ko	MYC_ko	KO	KO	GADD45	MYC
DOUBLE	-0.33903285	-0.000457749999999812	0.0376747000000002	0.100492699999999	0.024	0.000600000000000156	GADD45_ko__MYC_MAX_ko	GADD45_ko	MYC_MAX_ko	KO	KO	GADD45	MYC_MAX
DOUBLE	3.023361	-1.060338495	0.156625738	0.397063072	-0.0296	-0.969452991	GADD45_ko__MYC_MAX_oe	GADD45_ko	MYC_MAX_oe	KO	OE	GADD45	MYC_MAX
DOUBLE	0.1121085	-0.000133260000000135	-0.0115190999999999	0.0497848999999997	-0.005	-0.0572290599999998	GADD45_ko__MYC_oe	GADD45_ko	MYC_oe	KO	OE	GADD45	MYC
DOUBLE	-0.00285294000000036	0.19245476	0.1194186	0.1515831	0.0016	0.0685761000000003	GADD45_ko__NCOA3_ko	GADD45_ko	NCOA3_ko	KO	KO	GADD45	NCOA3
DOUBLE	0.0600353	0.19303345	0.2207084	0.310381199999999	-0.0094	-0.0524820499999998	GADD45_ko__NCOA3_oe	GADD45_ko	NCOA3_oe	KO	OE	GADD45	NCOA3
DOUBLE	0.0865261999999998	-0.1419734	0.1918001	0.155090299999999	0.0022	-0.3576222	GADD45_ko__NCOR1_ko	GADD45_ko	NCOR1_ko	KO	KO	GADD45	NCOR1
DOUBLE	-1.12996523	-0.0646627100000003	-0.84975891	-0.19156631	0.0122	0.3691401	GADD45_ko__NCOR1_oe	GADD45_ko	NCOR1_oe	KO	OE	GADD45	NCOR1
DOUBLE	0.15310234	-0.0196319599999999	0.1932859	0.15798754	0.000800000000000002	-0.1802871	GADD45_ko__NCOR2_ko	GADD45_ko	NCOR2_ko	KO	KO	GADD45	NCOR2
DOUBLE	-0.96596256	-0.22866596	-0.74055223	-0.0975006300000003	0.0042	0.1220581	GADD45_ko__NCOR2_oe	GADD45_ko	NCOR2_oe	KO	OE	GADD45	NCOR2
DOUBLE	-0.0917574200000004	-0.15182446	-0.0213131599999998	-0.0107969200000007	0.012448	-0.1007955	GADD45_ko__NF_kB_ko	GADD45_ko	NF_kB_ko	KO	KO	GADD45	NF_kB
DOUBLE	0.0359517999999994	0.3419307	0.3727264	0.595542999999999	-0.0076	-0.0763219999999999	GADD45_ko__NF_kB_oe	GADD45_ko	NF_kB_oe	KO	OE	GADD45	NF_kB
DOUBLE	-0.0190617100000003	0.0736298299999998	0.153288	0.20970646	0.0014	-0.0752119299999998	GADD45_ko__NF1_ko	GADD45_ko	NF1_ko	KO	KO	GADD45	NF1
DOUBLE	-0.00643539999999998	0.0128874400000001	0.0692050000000002	0.1554343	-0.000600000000000003	-0.12960506	GADD45_ko__NF1_oe	GADD45_ko	NF1_oe	KO	OE	GADD45	NF1
DOUBLE	-0.0723449500000002	0.0330311100000005	0.0970526	0.12101805	0.0012	-0.0081469999999999	GADD45_ko__NKX3_1_ko	GADD45_ko	NKX3_1_ko	KO	KO	GADD45	NKX3_1
DOUBLE	-0.0468616399999999	0.1414449	0.0630657000000001	0.1137342	0.000599999999999996	0.0240411000000003	GADD45_ko__NKX3_1_oe	GADD45_ko	NKX3_1_oe	KO	OE	GADD45	NKX3_1
DOUBLE	-0.0457925400000003	0.1791795	0.1488929	0.245292299999999	-0.000199999999999999	-0.0675759999999999	GADD45_ko__p14ARF_ko	GADD45_ko	p14ARF_ko	KO	KO	GADD45	p14ARF
DOUBLE	0.4465511	-0.58830278	0.0811586000000002	-0.12800956	0.0016	-0.52076752	GADD45_ko__p14ARF_oe	GADD45_ko	p14ARF_oe	KO	OE	GADD45	p14ARF
DOUBLE	-0.00625453000000054	0.0699883999999997	0.00874750000000013	0.127180299999999	-0.0034	-0.0429350399999998	GADD45_ko__p15_ko	GADD45_ko	p15_ko	KO	KO	GADD45	p15
DOUBLE	-0.26139463	-0.0432667999999996	0.1551629	0.0727232399999993	0.032	0.0224923000000001	GADD45_ko__p15_oe	GADD45_ko	p15_oe	KO	OE	GADD45	p15
DOUBLE	0.0431947099999999	0.0882656900000001	0.13339387	0.178297369999999	0.000599999999999996	-0.0659132299999999	GADD45_ko__p21_ko	GADD45_ko	p21_ko	KO	KO	GADD45	p21
DOUBLE	-4.014	1.1669023	0.0854277000000003	-0.0367389000000005	0.027	0.1033642	GADD45_ko__p21_oe	GADD45_ko	p21_oe	KO	OE	GADD45	p21
DOUBLE	-0.12102031	0.11169295	0.1291173	0.18120284	0	-0.0419350399999998	GADD45_ko__p38_ko	GADD45_ko	p38_ko	KO	KO	GADD45	p38
DOUBLE	0.71143896	-1.2451848	-0.82695706	-1.5364378	-0.0146	0.0560820000000002	GADD45_ko__p38_oe	GADD45_ko	p38_oe	KO	OE	GADD45	p38
DOUBLE	-0.45526109	1.9006849	1.0146153	1.8829849	-0.0038	0.3850154	GADD45_ko__p53_ko	GADD45_ko	p53_ko	KO	KO	GADD45	p53
DOUBLE	0.685857292	-3.240184641	-2.0098	-3.942306241	0.0088	0.0200656000000001	GADD45_ko__p53_oe	GADD45_ko	p53_oe	KO	OE	GADD45	p53
DOUBLE	-0.14732183	0.13088357	0.0203737000000004	0.103520169999999	0.0042	0.018294	GADD45_ko__p70S6kab_ko	GADD45_ko	p70S6kab_ko	KO	KO	GADD45	p70S6kab
DOUBLE	-0.0464711500000003	0.10705447	0.2394921	0.2717404	0.0026	-0.1027641	GADD45_ko__p70S6kab_oe	GADD45_ko	p70S6kab_oe	KO	OE	GADD45	p70S6kab
DOUBLE	0.0119295999999993	-0.672385390000001	-0.56385422	-1.23911462	0.0086	-0.27425127	GADD45_ko__p90RSK_ko	GADD45_ko	p90RSK_ko	KO	KO	GADD45	p90RSK
DOUBLE	0.0478622099999999	0.0436885799999995	0.2151226	0.146280399999999	0.0012	-0.0604290599999999	GADD45_ko__p90RSK_oe	GADD45_ko	p90RSK_oe	KO	OE	GADD45	p90RSK
DOUBLE	-0.0661939200000004	0.0148729899999998	0.217973	0.239918639999999	0.0032	-0.16299315	GADD45_ko__PDK1_ko	GADD45_ko	PDK1_ko	KO	KO	GADD45	PDK1
DOUBLE	-0.0285363300000001	0.14911537	0.12916294	0.13161537	0.0036	0.0299153000000001	GADD45_ko__PDK1_oe	GADD45_ko	PDK1_oe	KO	OE	GADD45	PDK1
DOUBLE	0.00102435999999972	-0.0892587300000001	0.0986031000000005	0.1251261	0.0056	-0.190354	GADD45_ko__PHDs_ko	GADD45_ko	PHDs_ko	KO	KO	GADD45	PHDs
DOUBLE	2.449582	-0.16968567	0.1337934	0.284383829999999	-0.02	-0.0248719599999999	GADD45_ko__PHDs_oe	GADD45_ko	PHDs_oe	KO	OE	GADD45	PHDs
DOUBLE	-1.2597006	0.124270424	-1.84328971	-3.728306376	0.0038	0.4555916	GADD45_ko__PI3K_ko	GADD45_ko	PI3K_ko	KO	KO	GADD45	PI3K
DOUBLE	0.0117304999999996	0.0740546899999996	0.189825	0.2198607	0.0016	-0.0621748699999999	GADD45_ko__PI3K_oe	GADD45_ko	PI3K_oe	KO	OE	GADD45	PI3K
DOUBLE	-1.2448464	0.13720124	-1.87974982	-3.73847976	0.0036	0.5025507	GADD45_ko__PIP3_ko	GADD45_ko	PIP3_ko	KO	KO	GADD45	PIP3
DOUBLE	0.82273993	0.46675756	0.6573792	1.247047	-0.0166	-0.0697759999999998	GADD45_ko__PIP3_oe	GADD45_ko	PIP3_oe	KO	OE	GADD45	PIP3
DOUBLE	-0.00112613000000028	-0.0776904400000005	0.0503219600000002	0.118322259999999	-0.000600000000000003	-0.2035502	GADD45_ko__PKC_ko	GADD45_ko	PKC_ko	KO	KO	GADD45	PKC
DOUBLE	-0.209869	-0.19157531	-0.1854908	-0.35188697	0.005	-0.31823924	GADD45_ko__PKC_oe	GADD45_ko	PKC_oe	KO	OE	GADD45	PKC
DOUBLE	0.0473565999999996	-0.632810364	0.2861168	0.6486801	0	-0.969611964	GADD45_ko__PTCH1_ko	GADD45_ko	PTCH1_ko	KO	KO	GADD45	PTCH1
DOUBLE	-2.25312559	2.8091527	-2.0098	-4.0166	-0.0206	3.0743883	GADD45_ko__PTCH1_oe	GADD45_ko	PTCH1_oe	KO	OE	GADD45	PTCH1
DOUBLE	-0.0261467500000001	0.0875963500000001	0.0953368000000001	0.148889349999999	-0.00140000000000001	-0.0624649999999999	GADD45_ko__PTEN_ko	GADD45_ko	PTEN_ko	KO	KO	GADD45	PTEN
DOUBLE	-1.09379524	-0.12438958	-0.79957419	-0.12391864	0.00679999999999999	0.2600735	GADD45_ko__PTEN_oe	GADD45_ko	PTEN_oe	KO	OE	GADD45	PTEN
DOUBLE	0.142874659999999	0.0276938099999997	0.1049157	0.163143499999999	-0.0024	-0.0500820499999999	GADD45_ko__RAF_ko	GADD45_ko	RAF_ko	KO	KO	GADD45	RAF
DOUBLE	0.0325398300000002	0.0469634000000001	0.1003968	0.2876473	-0.0058	-0.1359521	GADD45_ko__RAF_oe	GADD45_ko	RAF_oe	KO	OE	GADD45	RAF
DOUBLE	-0.0366862999999999	0.0756139400000002	0.1616142	0.1906495	0.0016	-0.0805845999999999	GADD45_ko__RAGS_ko	GADD45_ko	RAGS_ko	KO	KO	GADD45	RAGS
DOUBLE	0.01065074	0.28794137	0.1343953	0.10499187	-0.0046	0.1015642	GADD45_ko__RAGS_oe	GADD45_ko	RAGS_oe	KO	OE	GADD45	RAGS
DOUBLE	0.00519689999999962	-0.109272199999999	0.1273138	0.1911545	0.000999999999999994	-0.2909983	GADD45_ko__RAS_ko	GADD45_ko	RAS_ko	KO	KO	GADD45	RAS
DOUBLE	0.0678923499999993	0.01157919	0.1582144	0.1751444	0.0012	-0.0958170999999999	GADD45_ko__RAS_oe	GADD45_ko	RAS_oe	KO	OE	GADD45	RAS
DOUBLE	0.00289533999999936	0.0920201699999996	0.0578009000000002	0.0993440699999999	0.001	-0.0425350399999999	GADD45_ko__RB1_ko	GADD45_ko	RB1_ko	KO	KO	GADD45	RB1
DOUBLE	-1.390662726	1.33849692	0.4411013	0.8545675	0.009	-0.0765229999999999	GADD45_ko__RB1_oe	GADD45_ko	RB1_oe	KO	OE	GADD45	RB1
DOUBLE	-0.00399040000000017	-0.0449421299999999	0.1155811	0.199866899999999	-0.000800000000000002	-0.24832723	GADD45_ko__Rheb_ko	GADD45_ko	Rheb_ko	KO	KO	GADD45	Rheb
DOUBLE	-0.0923803100000002	0.0254776400000001	0.1149298	0.1993695	-0.001	-0.1091111	GADD45_ko__Rheb_oe	GADD45_ko	Rheb_oe	KO	OE	GADD45	Rheb
DOUBLE	0.0082194599999994	0.10400033	0.1183851	0.12399486	-0.00260000000000001	0.0435011000000001	GADD45_ko__ROS_ko	GADD45_ko	ROS_ko	KO	KO	GADD45	ROS
DOUBLE	-0.0149536000000006	0.1476451	0.0439831000000002	0.178975199999999	-0.0044	0.0176940000000001	GADD45_ko__ROS_oe	GADD45_ko	ROS_oe	KO	OE	GADD45	ROS
DOUBLE	-0.0767187500000004	0.10170535	0.1770744	0.246199799999999	0.0056	-0.00818599999999992	GADD45_ko__RTK_ko	GADD45_ko	RTK_ko	KO	KO	GADD45	RTK
DOUBLE	-0.0630932000000004	0.2221385	0.1814772	0.209085099999999	0	0.00838410000000001	GADD45_ko__RTK_oe	GADD45_ko	RTK_oe	KO	OE	GADD45	RTK
DOUBLE	-0.01427456	-0.0186425400000001	0.1271374	0.170427	-0.000800000000000002	-0.15364614	GADD45_ko__RUNX2_ko	GADD45_ko	RUNX2_ko	KO	KO	GADD45	RUNX2
DOUBLE	-0.0379216000000002	0.10946904	0.1692658	0.269485599999999	-0.002	-0.1105111	GADD45_ko__RUNX2_oe	GADD45_ko	RUNX2_oe	KO	OE	GADD45	RUNX2
DOUBLE	0.0698403999999995	-0.20930721	0.2418811	0.356410599999999	0.000999999999999994	-0.39116237	GADD45_ko__SHH_ko	GADD45_ko	SHH_ko	KO	KO	GADD45	SHH
DOUBLE	-0.10325914	-0.7186295	0.2300753	0.5942994	0.012	-1.005	GADD45_ko__SHH_oe	GADD45_ko	SHH_oe	KO	OE	GADD45	SHH
DOUBLE	-0.0219500000000004	0.1925909	0.0405327000000004	0.1267682	0.000199999999999999	0.0248828000000001	GADD45_ko__Slug_ko	GADD45_ko	Slug_ko	KO	KO	GADD45	Slug
DOUBLE	0.10901346	0.0307467199999998	0.2443177	0.3762184	0.000399999999999998	-0.15294874	GADD45_ko__Slug_oe	GADD45_ko	Slug_oe	KO	OE	GADD45	Slug
DOUBLE	0.2102986	-0.47830466	-0.00288119999999958	-0.0153658999999999	-0.0014	-0.37341536	GADD45_ko__SMAD_ko	GADD45_ko	SMAD_ko	KO	KO	GADD45	SMAD
DOUBLE	-0.47909106	0.3929826	0.2264053	0.409110099999999	0.0336	0.0493758	GADD45_ko__SMAD_oe	GADD45_ko	SMAD_oe	KO	OE	GADD45	SMAD
DOUBLE	0.125218729999999	-0.55173058	0.2301	0.460845299999999	0.000199999999999999	-0.78177778	GADD45_ko__SMO_ko	GADD45_ko	SMO_ko	KO	KO	GADD45	SMO
DOUBLE	-0.59724326	3.90746971	-0.51763462	-1.27982449	-0.0122	4.6526787	GADD45_ko__SMO_oe	GADD45_ko	SMO_oe	KO	OE	GADD45	SMO
DOUBLE	-0.0585130000000005	-0.68659619	-1.01837967	-1.89795585	0.0028	-0.34697434	GADD45_ko__Snail_ko	GADD45_ko	Snail_ko	KO	KO	GADD45	Snail
DOUBLE	-0.31234782	1.55577903	1.3086443	2.3477601	-0.004	-0.0868699999999999	GADD45_ko__Snail_oe	GADD45_ko	Snail_oe	KO	OE	GADD45	Snail
DOUBLE	-0.67743604	0.77642882	-0.26651784	-0.0526128800000003	0.042	0.8831979	GADD45_ko__SPOP_ko	GADD45_ko	SPOP_ko	KO	KO	GADD45	SPOP
DOUBLE	0.8074018	-0.711939531000001	0.4814698	0.368338759999999	-0.041	-0.996052991	GADD45_ko__SPOP_oe	GADD45_ko	SPOP_oe	KO	OE	GADD45	SPOP
DOUBLE	0.0081562599999998	0.22724536	0.1520088	0.1703636	-0.0118	0.0429351000000002	GADD45_ko__TAK1_ko	GADD45_ko	TAK1_ko	KO	KO	GADD45	TAK1
DOUBLE	-0.0481094500000001	0.13984725	0.1775869	0.1682814	0.00659999999999999	-0.0239007999999998	GADD45_ko__TAK1_oe	GADD45_ko	TAK1_oe	KO	OE	GADD45	TAK1
DOUBLE	-0.0186187000000002	0.2137967	0.1036311	0.2009279	0.0034	0.0443361000000002	GADD45_ko__TCF_ko	GADD45_ko	TCF_ko	KO	KO	GADD45	TCF
DOUBLE	0.1402796	0.1586132	0.0775467000000001	0.1802174	-0.01631	0.0421351000000001	GADD45_ko__TCF_oe	GADD45_ko	TCF_oe	KO	OE	GADD45	TCF
DOUBLE	0.0438646399999998	-0.0449361000000001	0.0987457600000003	0.21335606	-0.0036	-0.1703351	GADD45_ko__TERT_ko	GADD45_ko	TERT_ko	KO	KO	GADD45	TERT
DOUBLE	0.0118729399999999	0.00746044000000001	0.1906188	0.1745462	-0.0028	-0.1158205	GADD45_ko__TERT_oe	GADD45_ko	TERT_oe	KO	OE	GADD45	TERT
DOUBLE	0.04662334	-0.25896796	0.1209087	0.210625439999999	-0.00120000000000001	-0.30586624	GADD45_ko__TGFBR_ko	GADD45_ko	TGFBR_ko	KO	KO	GADD45	TGFBR
DOUBLE	-0.36084206	0.56217028	0.115168	0.0928304399999993	0.0238	0.4107676	GADD45_ko__TGFBR_oe	GADD45_ko	TGFBR_oe	KO	OE	GADD45	TGFBR
DOUBLE	-0.00532790000000016	0.0140343600000001	0.1066246	0.1504981	-0.0018	-0.0938170999999999	GADD45_ko__TSC1_2_ko	GADD45_ko	TSC1_2_ko	KO	KO	GADD45	TSC1_2
DOUBLE	-0.1451018	-0.11013913	0.0364119600000001	0.0377240599999995	0.0018	-0.14609914	GADD45_ko__TSC1_2_oe	GADD45_ko	TSC1_2_oe	KO	OE	GADD45	TSC1_2
DOUBLE	-0.9708516	-0.8165541	-2.0098	-4.0166	-0.000800000000000002	-0.3925094	GADD45_ko__TWIST1_ko	GADD45_ko	TWIST1_ko	KO	KO	GADD45	TWIST1
DOUBLE	0.03392836	0.30020066	0.2099577	0.3634615	-0.0044	0.1185101	GADD45_ko__TWIST1_oe	GADD45_ko	TWIST1_oe	KO	OE	GADD45	TWIST1
DOUBLE	-0.0297469500000003	0.07975741	0.0646360000000001	0.00289210999999945	0.0052	0.0581581000000002	GADD45_ko__VEGF_ko	GADD45_ko	VEGF_ko	KO	KO	GADD45	VEGF
DOUBLE	-0.0376788400000003	0.12110866	0.209678	0.2405046	0.0034	-0.0848699999999999	GADD45_ko__VEGF_oe	GADD45_ko	VEGF_oe	KO	OE	GADD45	VEGF
DOUBLE	-2.505373429	0.254684841	0.144381586	0.0177320709999993	0.0216	-0.0532051299999999	GADD45_ko__VHL_ko	GADD45_ko	VHL_ko	KO	KO	GADD45	VHL
DOUBLE	2.5600666	-0.28596656	0.180067	0.366167959999999	-0.0206	-0.12660506	GADD45_ko__VHL_oe	GADD45_ko	VHL_oe	KO	OE	GADD45	VHL
DOUBLE	-0.0561909400000005	0.13817721	0.1631641	0.2821108	-0.002	-0.10120955	GADD45_ko__WNT_ko	GADD45_ko	WNT_ko	KO	KO	GADD45	WNT
DOUBLE	-0.5510956	3.60848998	-0.54696256	-1.28554722	-0.011	4.330533	GADD45_ko__WNT_oe	GADD45_ko	WNT_oe	KO	OE	GADD45	WNT
DOUBLE	0.3136815	-1.29634286	-0.31625056	-0.654701160000001	-0.0034	-0.0888242999999999	GADD45_ko__YWHAZ_ko	GADD45_ko	YWHAZ_ko	KO	KO	GADD45	YWHAZ
DOUBLE	-0.22580013	0.7605361	0.2954488	0.6001287	0.000599999999999996	0.00385780000000024	GADD45_ko__YWHAZ_oe	GADD45_ko	YWHAZ_oe	KO	OE	GADD45	YWHAZ
DOUBLE	-0.0916771600000001	0.24655839	0.1613141	0.1827792	-0.000600000000000003	0.1300052	GADD45_ko__ZBTB17_ko	GADD45_ko	ZBTB17_ko	KO	KO	GADD45	ZBTB17
DOUBLE	-0.30996329	-0.0728481399999996	0.109409	0.16670206	0.0248	-0.1963812	GADD45_ko__ZBTB17_oe	GADD45_ko	ZBTB17_oe	KO	OE	GADD45	ZBTB17
SINGLE	0.00359528999999981	-0.0070231999999999	0.0692451000000003	0.148371249999999	-0.000400000000000005	-0.0590700599999999	GADD45_oe	GADD45_oe	NA	OE	NA	GADD45	NA
DOUBLE	0.0688515099999991	-0.581150232000001	0.4100793	0.698830699999999	0.0032	-0.978758972	GADD45_oe__GLI_ko	GADD45_oe	GLI_ko	OE	KO	GADD45	GLI
DOUBLE	-1.85151185	9.07333724	-1.43921474	-2.93548336	-0.0146	10.61945	GADD45_oe__GLI_oe	GADD45_oe	GLI_oe	OE	OE	GADD45	GLI
DOUBLE	-0.0192498400000001	-0.0584578999999996	0.1307336	0.162060599999999	0.000399999999999998	-0.0928170999999999	GADD45_oe__GLUT1_ko	GADD45_oe	GLUT1_ko	OE	KO	GADD45	GLUT1
DOUBLE	-0.0740522000000001	0.0699748299999996	0.1658368	0.207543599999999	0.0036	-0.0530529299999999	GADD45_oe__GLUT1_oe	GADD45_oe	GLUT1_oe	OE	OE	GADD45	GLUT1
DOUBLE	-0.16579276	0.18554384	0.1670932	0.19294544	0.000399999999999998	0.000600000000000156	GADD45_oe__GSH_ko	GADD45_oe	GSH_ko	OE	KO	GADD45	GSH
DOUBLE	-0.0703565700000004	0.19927866	0.1231613	0.166914159999999	-0.0074	0.0254411000000001	GADD45_oe__GSH_oe	GADD45_oe	GSH_oe	OE	OE	GADD45	GSH
DOUBLE	-0.08551384	0.3637095	0.1755742	0.3251971	-0.0024	0.1277881	GADD45_oe__GSK3_ko	GADD45_oe	GSK3_ko	OE	KO	GADD45	GSK3
DOUBLE	0.26535187	-3.05851719	-1.47684012	-2.89691685	0.0234	-0.34771434	GADD45_oe__GSK3_oe	GADD45_oe	GSK3_oe	OE	OE	GADD45	GSK3
DOUBLE	2.5795963	-0.13992619	0.1638827	0.37581143	-0.0274	-0.0681759999999999	GADD45_oe__HIF1_ko	GADD45_oe	HIF1_ko	OE	KO	GADD45	HIF1
DOUBLE	-4.014	1.0565033	-0.0343399	-0.210152300000001	0.03	-0.2029282	GADD45_oe__HIF1_oe	GADD45_oe	HIF1_oe	OE	OE	GADD45	HIF1
DOUBLE	-0.55417567	0.4018185	-0.1145962	-0.1966002	-0.0024	0.4896326	GADD45_oe__HSPs_ko	GADD45_oe	HSPs_ko	OE	KO	GADD45	HSPs
DOUBLE	-0.369478644	1.43463346	1.0176555	2.0212673	0.0022	-0.1157572	GADD45_oe__HSPs_oe	GADD45_oe	HSPs_oe	OE	OE	GADD45	HSPs
DOUBLE	-0.10885226	0.17798475	0.183076	0.0467352499999993	-0.000800000000000002	0.0795231000000001	GADD45_oe__IDH1_ko	GADD45_oe	IDH1_ko	OE	KO	GADD45	IDH1
DOUBLE	0.0725311999999994	0.10103821	0.1387478	0.213566399999999	-0.0014	-0.0508820499999999	GADD45_oe__IDH1_oe	GADD45_oe	IDH1_oe	OE	OE	GADD45	IDH1
DOUBLE	0.0406529500000001	0.0105590800000002	0.1160228	0.1667419	-0.000399999999999998	-0.11985805	GADD45_oe__IKK_ko	GADD45_oe	IKK_ko	OE	KO	GADD45	IKK
DOUBLE	-0.0389142400000004	0.0580794500000001	0.0233677500000002	0.0809741499999994	0.0022	-0.0266409599999999	GADD45_oe__IKK_oe	GADD45_oe	IKK_oe	OE	OE	GADD45	IKK
DOUBLE	-0.0504114900000001	0.0188910800000004	0.1286435	0.170895949999999	0.002	-0.157218	GADD45_oe__JNK_ko	GADD45_oe	JNK_ko	OE	KO	GADD45	JNK
DOUBLE	-0.6420287	0.4356437	-0.11216096	-0.3480163	-0.0258	1.555646	GADD45_oe__JNK_oe	GADD45_oe	JNK_oe	OE	OE	GADD45	JNK
DOUBLE	-0.0486438400000004	0.19589566	0.2392321	0.21531046	-0.000600000000000003	0.0502820000000002	GADD45_oe__JUN_ko	GADD45_oe	JUN_ko	OE	KO	GADD45	JUN
DOUBLE	0.0493620399999992	0.2080593	0.1845325	0.2863937	-0.0034	0.0423351000000001	GADD45_oe__JUN_oe	GADD45_oe	JUN_oe	OE	OE	GADD45	JUN
DOUBLE	-0.0611525500000001	0.18898845	0.0867073500000002	0.134513849999999	-0.0024	0.0520395	GADD45_oe__Lactic_acid_ko	GADD45_oe	Lactic_acid_ko	OE	KO	GADD45	Lactic_acid
DOUBLE	-0.0365754000000003	0.2975131	0.2032927	0.268460299999999	0.001	0.1159367	GADD45_oe__Lactic_acid_oe	GADD45_oe	Lactic_acid_oe	OE	OE	GADD45	Lactic_acid
DOUBLE	0.00531172999999985	0.12932479	0.1554816	0.18433255	0.0018	-0.0323879999999999	GADD45_oe__LDHA_ko	GADD45_oe	LDHA_ko	OE	KO	GADD45	LDHA
DOUBLE	0.1169386	-0.0556918	0.0947932000000002	0.2107244	0.0016	-0.1953812	GADD45_oe__LDHA_oe	GADD45_oe	LDHA_oe	OE	OE	GADD45	LDHA
DOUBLE	0.0308761999999998	-0.00382661999999989	0.1355373	0.0522241000000001	0.0012	-0.0588290599999999	GADD45_oe__MAP3K1_3_ko	GADD45_oe	MAP3K1_3_ko	OE	KO	GADD45	MAP3K1_3
DOUBLE	-0.05502187	-0.58095934	0.1876453	0.23421476	0.0074	-1.005	GADD45_oe__MAP3K1_3_oe	GADD45_oe	MAP3K1_3_oe	OE	OE	GADD45	MAP3K1_3
DOUBLE	0.4352478	-0.87099511	0.0422042	-0.28366883	0.0076	-0.69130768	GADD45_oe__MDM2_ko	GADD45_oe	MDM2_ko	OE	KO	GADD45	MDM2
DOUBLE	-1.30112551	0.8487153	-0.2466703	1.1329591	0.0012	0.3840154	GADD45_oe__MDM2_oe	GADD45_oe	MDM2_oe	OE	OE	GADD45	MDM2
DOUBLE	-0.2036865	0.1741454	0.1010665	0.0822258999999992	0.0134	0.0254411000000001	GADD45_oe__MED12_ko	GADD45_oe	MED12_ko	OE	KO	GADD45	MED12
DOUBLE	0.1269241	-0.2397535	0.2761305	0.3909348	0.0016	-0.46768544	GADD45_oe__MED12_oe	GADD45_oe	MED12_oe	OE	OE	GADD45	MED12
DOUBLE	-0.0209778000000003	0.0278024500000003	0.0960403000000003	0.0880906000000001	-0.0022	-0.12025805	GADD45_oe__MEK1_2_ko	GADD45_oe	MEK1_2_ko	OE	KO	GADD45	MEK1_2
DOUBLE	-0.00323999999999991	0.250456349999999	0.2753716	0.26804035	-0.0014	0.0606291000000001	GADD45_oe__MEK1_2_oe	GADD45_oe	MEK1_2_oe	OE	OE	GADD45	MEK1_2
DOUBLE	-0.16773988	0.0760897099999998	0.137957000000001	0.18807026	0.000599999999999996	-0.11513305	GADD45_oe__mTORC1_ko	GADD45_oe	mTORC1_ko	OE	KO	GADD45	mTORC1
DOUBLE	0.1906194	0.0747753099999997	0.1199087	0.1558594	-0.0048	-0.02486596	GADD45_oe__mTORC1_oe	GADD45_oe	mTORC1_oe	OE	OE	GADD45	mTORC1
DOUBLE	0.00956214999999982	0.1116387	0.1442917	0.1476738	-0.00140000000000001	-0.0691759999999999	GADD45_oe__mTORC2_ko	GADD45_oe	mTORC2_ko	OE	KO	GADD45	mTORC2
DOUBLE	0.0259443399999997	0.15416194	0.1082199	0.2452497	-0.002415	-0.00992095999999987	GADD45_oe__mTORC2_oe	GADD45_oe	mTORC2_oe	OE	OE	GADD45	mTORC2
DOUBLE	2.1865335	-0.485660510000001	0.0276526000000001	0.0835137599999998	-0.0038	-0.15304614	GADD45_oe__MXI1_ko	GADD45_oe	MXI1_ko	OE	KO	GADD45	MXI1
DOUBLE	-4.014	1.5428402	0.4297867	0.6258541	0.027	0.0763231	GADD45_oe__MXI1_oe	GADD45_oe	MXI1_oe	OE	OE	GADD45	MXI1
DOUBLE	-0.3053786	0.0431587999999996	0.0454205999999999	0.0337443999999998	0.0294	0.0773231000000001	GADD45_oe__MYC_ko	GADD45_oe	MYC_ko	OE	KO	GADD45	MYC
DOUBLE	-0.30598632	-0.0691235300000006	0.0627434999999998	0.0503036399999992	0.0326	-0.0172939999999999	GADD45_oe__MYC_MAX_ko	GADD45_oe	MYC_MAX_ko	OE	KO	GADD45	MYC_MAX
DOUBLE	3.1035372	-0.996488174	0.224242454	0.541802677	-0.0294	-0.971652991	GADD45_oe__MYC_MAX_oe	GADD45_oe	MYC_MAX_oe	OE	OE	GADD45	MYC_MAX
DOUBLE	0.117370869999999	0.0279662099999998	0.1499727	0.213460199999999	0.0038	-0.0671799999999999	GADD45_oe__MYC_oe	GADD45_oe	MYC_oe	OE	OE	GADD45	MYC
DOUBLE	0.0418013899999998	0.0314406299999996	0.0945558000000002	0.1200148	0	-0.0510820499999999	GADD45_oe__NCOA3_ko	GADD45_oe	NCOA3_ko	OE	KO	GADD45	NCOA3
